102,101,2
102,118,2
102,153,2
102,264,2
102,307,2
102,620,2
102,621,2
102,898,2
107,663,2
113,358,2
118,102,2
118,306,2
121,877,2
122,190,2
122,539,2
135,729,2
139,233,2
140,30,2
140,302,2
141,99,2
141,894,2
146,391,2
150,19,2
150,43,2
150,406,2
151,319,2
151,573,2
151,607,2
151,685,2
153,102,2
153,306,2
157,352,2
158,30,2
158,527,2
168,504,2
172,402,2
172,707,2
175,317,2
175,358,2
176,15,2
176,30,2
176,183,2
179,306,2
183,176,2
190,122,2
194,852,2
204,895,2
206,791,2
210,252,2
210,289,2
215,819,2
226,251,2
228,322,2
229,27,2
233,139,2
233,447,2
238,281,2
238,470,2
241,30,2
245,30,2
245,699,2
245,783,2
249,729,2
251,226,2
251,251,2
251,503,2
252,210,2
252,289,2
252,406,2
252,656,2
252,678,2
252,779,2
254,515,2
256,308,2
256,791,2
261,731,2
264,102,2
264,306,2
270,270,2
270,530,2
271,468,2
271,911,2
277,407,2
277,783,2
281,238,2
281,470,2
286,620,2
286,867,2
289,210,2
289,252,2
293,30,2
296,26,2
296,523,2
296,766,2
299,783,2
302,140,2
306,118,2
306,153,2
306,179,2
306,264,2
306,306,2
306,307,2
306,471,2
307,102,2
307,306,2
307,551,2
308,256,2
308,791,2
312,82,2
317,175,2
319,151,2
320,539,2
320,579,2
322,30,2
322,228,2
323,911,2
331,423,2
334,358,2
334,496,2
334,634,2
336,27,2
343,30,2
348,32,2
352,157,2
358,81,2
358,113,2
358,175,2
358,334,2
358,573,2
358,607,2
358,634,2
358,661,2
358,663,2
358,713,2
358,834,2
358,846,2
359,753,2
362,25,2
373,573,2
373,607,2
373,610,2
374,470,2
377,101,2
377,867,2
385,101,2
385,720,2
388,388,2
388,688,2
388,703,2
391,146,2
391,449,2
391,745,2
396,699,2
402,172,2
402,469,2
402,595,2
405,821,2
406,150,2
406,252,2
406,779,2
407,277,2
407,449,2
407,465,2
407,497,2
407,777,2
410,53,2
423,93,2
423,331,2
423,423,2
423,425,2
423,551,2
423,559,2
423,579,2
423,662,2
423,663,2
423,734,2
425,423,2
442,30,2
442,807,2
447,233,2
449,391,2
449,407,2
451,527,2
461,835,2
465,407,2
468,271,2
469,402,2
470,238,2
470,281,2
470,374,2
470,644,2
471,306,2
471,635,2
475,565,2
475,569,2
475,666,2
486,545,2
496,334,2
497,407,2
497,581,2
497,777,2
499,519,2
500,536,2
503,251,2
503,695,2
504,168,2
504,523,2
507,782,2
511,639,2
511,883,2
514,579,2
514,826,2
515,254,2
519,499,2
523,296,2
523,504,2
527,91,2
527,158,2
527,451,2
530,270,2
530,696,2
536,500,2
536,579,2
539,30,2
539,122,2
539,320,2
539,632,2
539,829,2
541,648,2
541,806,2
541,838,2
543,81,2
543,543,2
545,486,2
545,621,2
545,635,2
545,715,2
545,829,2
551,307,2
551,423,2
559,30,2
559,423,2
559,705,2
565,475,2
569,475,2
573,25,2
573,88,2
573,151,2
573,358,2
573,373,2
573,573,2
573,610,2
573,801,2
573,846,2
579,30,2
579,320,2
579,423,2
579,514,2
579,536,2
579,616,2
579,661,2
579,688,2
579,783,2
579,793,2
581,497,2
581,777,2
582,586,2
582,898,2
586,47,2
586,582,2
586,852,2
595,402,2
607,151,2
607,358,2
607,373,2
607,734,2
607,846,2
610,373,2
610,573,2
615,815,2
616,579,2
616,661,2
620,102,2
620,286,2
621,102,2
621,545,2
632,539,2
634,334,2
634,358,2
635,471,2
635,545,2
635,783,2
635,821,2
639,511,2
639,883,2
644,470,2
646,841,2
648,99,2
648,541,2
648,806,2
648,825,2
652,892,2
656,252,2
660,781,2
661,358,2
661,579,2
661,616,2
662,423,2
663,25,2
663,30,2
663,107,2
663,358,2
663,423,2
666,475,2
678,252,2
685,151,2
688,388,2
688,579,2
695,503,2
696,530,2
699,30,2
699,245,2
699,396,2
699,753,2
702,30,2
703,388,2
705,30,2
705,559,2
707,172,2
707,707,2
713,358,2
715,545,2
720,385,2
729,135,2
729,249,2
731,261,2
731,731,2
734,423,2
734,607,2
736,30,2
745,391,2
753,359,2
753,699,2
753,807,2
765,797,2
766,296,2
777,77,2
777,407,2
777,497,2
777,581,2
777,908,2
779,252,2
779,406,2
781,660,2
782,507,2
783,245,2
783,277,2
783,299,2
783,579,2
783,635,2
783,826,2
783,907,2
791,206,2
791,256,2
791,308,2
793,579,2
796,908,2
797,765,2
797,797,2
801,573,2
806,541,2
806,648,2
806,825,2
807,442,2
807,753,2
815,615,2
819,215,2
821,405,2
821,635,2
825,99,2
825,648,2
825,806,2
826,514,2
826,783,2
829,539,2
829,545,2
832,849,2
834,358,2
835,49,2
835,461,2
838,541,2
841,646,2
846,358,2
846,573,2
846,607,2
849,832,2
852,194,2
852,586,2
859,101,2
867,286,2
867,377,2
877,121,2
877,877,2
883,511,2
883,639,2
892,652,2
894,141,2
895,204,2
895,895,2
898,102,2
898,582,2
907,783,2
908,777,2
908,796,2
911,271,2
911,323,2
0,652,1
0,725,1
0,873,1
0,892,1
1,219,1
1,259,1
1,619,1
1,888,1
2,113,1
2,263,1
2,372,1
2,800,1
3,138,1
3,245,1
3,307,1
3,551,1
4,228,1
4,261,1
4,322,1
4,579,1
5,282,1
5,708,1
5,843,1
5,877,1
6,268,1
6,578,1
6,776,1
6,830,1
7,30,1
7,69,1
7,428,1
7,507,1
7,527,1
7,782,1
7,814,1
7,840,1
8,577,1
8,823,1
8,854,1
8,924,1
9,41,1
9,42,1
9,625,1
9,915,1
10,358,1
10,573,1
10,579,1
10,607,1
11,125,1
11,277,1
11,493,1
11,552,1
12,335,1
12,478,1
12,494,1
12,507,1
12,539,1
12,840,1
13,106,1
13,187,1
13,241,1
13,261,1
13,336,1
13,431,1
13,513,1
13,521,1
13,587,1
13,591,1
13,702,1
13,721,1
13,790,1
13,840,1
14,30,1
14,443,1
14,633,1
14,878,1
15,183,1
15,675,1
15,775,1
15,820,1
16,53,1
16,116,1
16,402,1
16,707,1
17,108,1
17,313,1
17,691,1
17,803,1
18,44,1
18,309,1
18,434,1
18,532,1
19,162,1
19,330,1
19,561,1
19,879,1
20,251,1
20,545,1
20,783,1
20,826,1
21,109,1
21,306,1
21,341,1
21,543,1
21,628,1
21,744,1
22,139,1
22,213,1
22,276,1
22,277,1
22,324,1
22,436,1
22,495,1
22,613,1
22,741,1
23,177,1
23,677,1
23,684,1
23,811,1
24,63,1
24,334,1
24,369,1
24,762,1
25,84,1
25,157,1
25,266,1
25,352,1
25,423,1
25,575,1
25,712,1
25,724,1
25,787,1
25,789,1
26,90,1
26,128,1
26,168,1
26,426,1
26,523,1
26,766,1
27,35,1
27,67,1
27,100,1
27,106,1
27,202,1
27,216,1
27,251,1
27,431,1
27,479,1
27,521,1
27,905,1
28,111,1
28,126,1
28,272,1
28,799,1
29,261,1
29,388,1
29,539,1
29,703,1
30,7,1
30,14,1
30,46,1
30,61,1
30,67,1
30,74,1
30,91,1
30,103,1
30,107,1
30,154,1
30,190,1
30,196,1
30,211,1
30,228,1
30,246,1
30,261,1
30,280,1
30,312,1
30,349,1
30,353,1
30,373,1
30,388,1
30,392,1
30,395,1
30,428,1
30,433,1
30,443,1
30,460,1
30,465,1
30,475,1
30,476,1
30,489,1
30,528,1
30,530,1
30,536,1
30,565,1
30,591,1
30,593,1
30,604,1
30,623,1
30,669,1
30,675,1
30,678,1
30,694,1
30,712,1
30,728,1
30,733,1
30,735,1
30,742,1
30,753,1
30,755,1
30,759,1
30,775,1
30,793,1
30,814,1
30,820,1
30,836,1
30,840,1
30,844,1
30,870,1
30,900,1
30,924,1
30,925,1
31,373,1
31,402,1
31,469,1
31,621,1
32,146,1
32,260,1
32,449,1
32,511,1
32,609,1
32,745,1
32,810,1
32,883,1
33,324,1
33,585,1
33,741,1
33,878,1
34,191,1
34,347,1
34,430,1
34,905,1
35,27,1
35,72,1
35,219,1
35,251,1
35,261,1
35,322,1
35,358,1
35,502,1
35,713,1
35,742,1
36,164,1
36,274,1
36,401,1
36,875,1
37,246,1
37,358,1
37,579,1
37,699,1
38,102,1
38,132,1
38,174,1
38,251,1
38,307,1
38,371,1
38,382,1
38,449,1
39,499,1
39,519,1
39,879,1
39,881,1
40,81,1
40,358,1
40,716,1
40,779,1
41,9,1
41,42,1
41,507,1
41,526,1
41,541,1
41,625,1
41,631,1
41,899,1
42,9,1
42,41,1
42,55,1
42,158,1
42,311,1
42,327,1
42,438,1
42,549,1
42,579,1
42,678,1
42,906,1
42,915,1
43,330,1
43,835,1
43,879,1
43,881,1
44,18,1
44,309,1
44,532,1
44,900,1
45,382,1
45,557,1
45,621,1
45,880,1
46,30,1
46,187,1
46,591,1
46,702,1
47,124,1
47,179,1
47,265,1
47,309,1
47,407,1
47,511,1
47,530,1
47,540,1
47,588,1
47,622,1
47,639,1
47,714,1
47,887,1
47,900,1
48,541,1
48,638,1
48,824,1
48,922,1
49,461,1
49,678,1
50,358,1
50,423,1
50,536,1
50,567,1
51,114,1
51,205,1
51,487,1
51,853,1
52,240,1
52,334,1
52,358,1
52,631,1
53,16,1
53,114,1
53,115,1
53,116,1
53,190,1
53,205,1
53,338,1
53,402,1
53,645,1
53,707,1
54,496,1
54,518,1
54,634,1
54,641,1
55,42,1
55,358,1
55,793,1
55,906,1
56,138,1
56,245,1
56,251,1
56,269,1
56,292,1
56,307,1
56,327,1
56,342,1
56,391,1
56,398,1
56,402,1
56,413,1
56,449,1
56,465,1
56,496,1
56,539,1
56,579,1
56,617,1
56,632,1
56,653,1
56,654,1
56,661,1
56,663,1
56,706,1
56,783,1
56,813,1
56,840,1
56,864,1
57,358,1
57,526,1
57,579,1
57,663,1
58,126,1
58,564,1
58,631,1
58,840,1
59,92,1
59,398,1
59,409,1
59,742,1
60,148,1
60,282,1
60,596,1
60,708,1
61,30,1
61,140,1
61,579,1
61,723,1
62,81,1
62,722,1
62,805,1
62,839,1
63,24,1
63,369,1
63,664,1
63,762,1
64,164,1
64,358,1
64,401,1
64,579,1
65,79,1
65,95,1
65,100,1
65,123,1
65,251,1
65,305,1
65,309,1
65,315,1
65,322,1
65,358,1
65,492,1
65,679,1
65,713,1
65,777,1
65,840,1
65,900,1
66,507,1
66,536,1
66,541,1
66,838,1
67,27,1
67,30,1
67,123,1
67,527,1
68,111,1
68,693,1
68,799,1
68,903,1
69,7,1
69,319,1
69,335,1
69,453,1
69,494,1
69,507,1
69,734,1
69,747,1
69,782,1
69,840,1
70,102,1
70,157,1
71,358,1
71,579,1
71,693,1
71,903,1
72,35,1
72,187,1
73,251,1
73,255,1
73,277,1
73,783,1
74,30,1
74,302,1
74,343,1
74,688,1
75,80,1
75,383,1
75,450,1
75,452,1
76,78,1
76,102,1
76,722,1
76,730,1
77,407,1
77,485,1
77,664,1
77,796,1
77,834,1
77,908,1
78,76,1
78,102,1
78,851,1
78,910,1
79,65,1
79,234,1
79,251,1
79,598,1
80,75,1
80,450,1
80,452,1
80,562,1
81,40,1
81,62,1
81,109,1
81,126,1
81,145,1
81,158,1
81,163,1
81,177,1
81,201,1
81,433,1
81,541,1
81,570,1
81,602,1
81,628,1
81,716,1
81,751,1
81,839,1
81,924,1
82,91,1
82,190,1
82,451,1
83,109,1
83,411,1
83,627,1
83,680,1
84,25,1
84,215,1
84,378,1
84,514,1
84,663,1
84,688,1
84,778,1
84,818,1
85,260,1
85,750,1
85,807,1
85,810,1
86,425,1
86,630,1
86,654,1
86,828,1
87,190,1
87,657,1
87,857,1
87,925,1
88,635,1
88,801,1
89,97,1
89,141,1
89,454,1
89,597,1
90,26,1
90,128,1
90,504,1
90,523,1
91,30,1
91,82,1
91,312,1
91,469,1
91,702,1
91,742,1
92,59,1
92,241,1
92,256,1
92,257,1
92,289,1
92,409,1
92,437,1
92,652,1
93,500,1
93,694,1
94,120,1
94,151,1
94,164,1
94,333,1
94,357,1
94,364,1
94,415,1
94,663,1
94,666,1
94,734,1
94,753,1
94,856,1
95,65,1
95,126,1
95,269,1
95,322,1
95,340,1
95,423,1
95,536,1
95,564,1
95,777,1
95,840,1
95,864,1
95,908,1
96,254,1
96,515,1
96,520,1
96,868,1
97,89,1
97,99,1
97,141,1
97,825,1
98,419,1
98,647,1
98,678,1
98,886,1
99,97,1
99,689,1
100,27,1
100,65,1
100,123,1
100,251,1
101,159,1
101,307,1
101,321,1
101,322,1
101,472,1
101,612,1
101,867,1
102,38,1
102,70,1
102,76,1
102,78,1
102,124,1
102,143,1
102,159,1
102,179,1
102,265,1
102,309,1
102,321,1
102,337,1
102,352,1
102,423,1
102,556,1
102,622,1
102,651,1
102,655,1
102,663,1
102,722,1
102,797,1
102,851,1
102,880,1
102,923,1
103,30,1
103,139,1
103,395,1
103,447,1
103,705,1
103,863,1
103,891,1
103,920,1
104,122,1
104,179,1
104,302,1
104,711,1
105,207,1
105,318,1
105,656,1
105,809,1
106,13,1
106,27,1
106,521,1
106,905,1
107,30,1
107,266,1
107,432,1
107,457,1
107,526,1
107,687,1
108,17,1
108,326,1
108,770,1
108,803,1
109,21,1
109,81,1
109,83,1
109,223,1
109,341,1
109,411,1
109,680,1
109,899,1
110,421,1
110,434,1
110,532,1
110,674,1
111,28,1
111,68,1
111,272,1
111,799,1
112,174,1
112,243,1
112,448,1
112,876,1
113,2,1
113,149,1
113,246,1
113,263,1
113,340,1
113,446,1
113,500,1
113,534,1
113,536,1
113,541,1
113,641,1
113,665,1
113,833,1
113,845,1
114,51,1
114,53,1
114,205,1
114,853,1
115,53,1
115,147,1
115,190,1
115,338,1
115,375,1
115,410,1
115,584,1
115,601,1
116,16,1
116,53,1
116,410,1
116,707,1
117,193,1
117,373,1
117,468,1
117,610,1
118,179,1
118,346,1
118,622,1
118,786,1
119,144,1
119,358,1
119,407,1
119,497,1
120,94,1
120,415,1
120,490,1
120,856,1
121,242,1
121,843,1
122,104,1
122,224,1
122,246,1
122,277,1
122,293,1
122,302,1
122,349,1
122,353,1
122,358,1
122,366,1
122,379,1
122,443,1
122,458,1
122,475,1
122,527,1
122,528,1
122,529,1
122,579,1
122,623,1
122,694,1
122,759,1
122,807,1
122,861,1
122,871,1
122,925,1
123,65,1
123,67,1
123,100,1
123,229,1
123,251,1
123,336,1
123,479,1
123,527,1
123,539,1
124,47,1
124,102,1
124,306,1
124,852,1
125,11,1
125,277,1
125,514,1
125,850,1
126,28,1
126,58,1
126,81,1
126,95,1
126,144,1
126,158,1
126,163,1
126,190,1
126,203,1
126,223,1
126,272,1
126,312,1
126,340,1
126,343,1
126,368,1
126,411,1
126,422,1
126,423,1
126,446,1
126,490,1
126,498,1
126,519,1
126,544,1
126,570,1
126,580,1
126,631,1
126,752,1
126,838,1
126,845,1
126,896,1
126,915,1
126,924,1
127,480,1
127,579,1
127,748,1
127,847,1
128,26,1
128,90,1
128,168,1
128,504,1
129,249,1
129,640,1
129,658,1
129,686,1
130,247,1
130,305,1
130,358,1
130,777,1
131,442,1
131,589,1
131,642,1
131,807,1
132,38,1
132,307,1
132,382,1
132,621,1
133,181,1
133,256,1
133,288,1
133,294,1
133,396,1
133,530,1
133,584,1
133,691,1
134,579,1
134,642,1
134,783,1
134,907,1
135,249,1
135,291,1
135,323,1
135,473,1
135,644,1
135,911,1
136,192,1
136,652,1
136,725,1
136,760,1
137,624,1
137,652,1
137,690,1
137,704,1
138,3,1
138,56,1
138,245,1
138,307,1
139,22,1
139,103,1
139,209,1
139,238,1
139,244,1
139,262,1
139,461,1
139,470,1
139,552,1
139,585,1
139,667,1
139,830,1
139,911,1
140,61,1
140,320,1
140,536,1
140,663,1
140,688,1
140,723,1
140,753,1
140,820,1
141,89,1
141,97,1
141,221,1
141,454,1
141,491,1
141,536,1
141,689,1
141,756,1
142,170,1
142,527,1
142,736,1
142,842,1
143,102,1
143,306,1
143,307,1
143,620,1
144,119,1
144,126,1
144,580,1
144,653,1
144,742,1
145,81,1
145,570,1
145,579,1
145,602,1
146,32,1
146,302,1
147,115,1
147,375,1
147,824,1
147,922,1
148,60,1
148,238,1
148,470,1
148,596,1
149,113,1
149,165,1
149,234,1
149,438,1
149,500,1
149,699,1
149,753,1
149,915,1
150,162,1
150,252,1
150,542,1
150,561,1
150,583,1
150,692,1
151,94,1
151,208,1
151,257,1
151,710,1
151,768,1
151,797,1
151,841,1
151,899,1
152,514,1
152,761,1
152,833,1
152,885,1
153,307,1
153,662,1
154,30,1
154,261,1
154,302,1
154,467,1
155,245,1
155,283,1
155,652,1
155,866,1
156,423,1
156,694,1
156,865,1
156,899,1
157,25,1
157,70,1
157,266,1
157,307,1
157,459,1
157,924,1
158,42,1
158,81,1
158,126,1
158,178,1
158,211,1
158,274,1
158,289,1
158,311,1
158,312,1
158,404,1
158,489,1
158,515,1
158,519,1
158,549,1
158,623,1
158,628,1
158,678,1
158,757,1
158,809,1
158,882,1
159,101,1
159,102,1
159,720,1
159,852,1
160,243,1
160,533,1
160,714,1
160,876,1
161,267,1
161,461,1
161,474,1
161,798,1
162,19,1
162,150,1
162,252,1
162,406,1
163,81,1
163,126,1
163,272,1
163,541,1
164,36,1
164,64,1
164,94,1
164,227,1
164,274,1
164,317,1
164,358,1
164,364,1
164,401,1
164,442,1
164,714,1
164,903,1
165,149,1
165,234,1
165,396,1
165,699,1
166,295,1
166,390,1
166,740,1
166,872,1
167,179,1
167,302,1
167,388,1
167,579,1
168,26,1
168,128,1
168,182,1
168,196,1
168,271,1
168,289,1
168,436,1
168,874,1
169,361,1
169,408,1
169,562,1
169,841,1
170,142,1
170,451,1
170,527,1
170,615,1
170,646,1
170,815,1
170,841,1
170,842,1
171,190,1
171,234,1
171,245,1
171,807,1
173,371,1
173,433,1
173,449,1
173,643,1
174,38,1
174,112,1
174,251,1
174,448,1
174,449,1
174,536,1
174,783,1
174,894,1
176,593,1
176,775,1
177,23,1
177,81,1
177,543,1
177,684,1
178,158,1
178,277,1
178,392,1
178,467,1
178,486,1
178,489,1
178,505,1
178,819,1
179,47,1
179,102,1
179,104,1
179,118,1
179,167,1
179,251,1
179,391,1
179,424,1
179,539,1
179,541,1
179,593,1
179,622,1
179,663,1
179,688,1
179,807,1
179,836,1
179,887,1
179,889,1
179,897,1
180,366,1
180,749,1
180,813,1
180,872,1
181,133,1
181,288,1
181,294,1
181,671,1
182,168,1
182,282,1
182,555,1
182,874,1
183,15,1
183,293,1
183,593,1
184,527,1
184,654,1
184,661,1
184,840,1
185,248,1
185,635,1
185,830,1
185,869,1
186,296,1
186,426,1
186,537,1
186,606,1
187,13,1
187,46,1
187,72,1
187,591,1
188,203,1
188,358,1
188,463,1
188,884,1
189,295,1
189,325,1
189,872,1
189,890,1
190,30,1
190,53,1
190,82,1
190,87,1
190,115,1
190,126,1
190,171,1
190,205,1
190,245,1
190,312,1
190,316,1
190,338,1
190,351,1
190,366,1
190,505,1
190,546,1
190,592,1
190,631,1
190,657,1
190,699,1
190,712,1
190,724,1
190,789,1
190,841,1
190,915,1
190,925,1
191,34,1
191,220,1
191,251,1
191,347,1
191,550,1
191,783,1
191,893,1
191,905,1
192,136,1
192,358,1
192,407,1
192,456,1
192,465,1
192,642,1
192,760,1
192,892,1
193,117,1
193,309,1
193,468,1
193,535,1
194,306,1
194,582,1
195,737,1
195,758,1
195,777,1
195,908,1
196,30,1
196,168,1
196,277,1
196,436,1
196,460,1
196,461,1
196,523,1
196,699,1
197,325,1
197,366,1
197,816,1
197,890,1
198,417,1
198,545,1
198,642,1
198,807,1
199,239,1
199,663,1
199,794,1
199,861,1
200,213,1
200,249,1
200,613,1
200,729,1
201,81,1
201,652,1
201,726,1
201,751,1
202,27,1
202,397,1
202,479,1
202,694,1
203,126,1
203,188,1
203,284,1
203,320,1
203,368,1
203,463,1
203,798,1
203,898,1
204,569,1
204,645,1
205,51,1
205,53,1
205,114,1
205,190,1
206,273,1
206,308,1
206,462,1
206,484,1
206,714,1
206,865,1
207,105,1
207,318,1
207,656,1
207,809,1
208,151,1
208,548,1
208,710,1
208,734,1
209,139,1
209,225,1
209,344,1
209,399,1
209,447,1
209,633,1
209,878,1
209,903,1
210,318,1
210,394,1
210,656,1
210,831,1
211,30,1
211,158,1
211,261,1
211,274,1
212,391,1
212,427,1
212,511,1
212,639,1
213,22,1
213,200,1
213,461,1
213,613,1
214,245,1
214,309,1
214,377,1
214,783,1
215,84,1
215,358,1
215,378,1
215,475,1
215,611,1
215,616,1
216,27,1
216,379,1
216,397,1
216,439,1
216,528,1
216,633,1
216,694,1
216,905,1
217,444,1
217,660,1
217,697,1
217,781,1
218,289,1
218,499,1
218,519,1
218,678,1
219,1,1
219,35,1
219,259,1
219,261,1
219,274,1
219,502,1
219,545,1
219,619,1
220,191,1
220,251,1
220,783,1
220,893,1
221,141,1
221,491,1
221,678,1
221,894,1
222,283,1
222,469,1
222,545,1
222,779,1
223,109,1
223,126,1
223,411,1
223,838,1
224,122,1
224,445,1
224,711,1
224,807,1
225,209,1
225,344,1
225,512,1
225,878,1
226,783,1
226,927,1
227,164,1
227,481,1
227,751,1
227,903,1
228,4,1
228,30,1
228,261,1
228,302,1
228,753,1
228,807,1
229,123,1
229,431,1
230,360,1
230,754,1
230,912,1
230,926,1
231,358,1
231,388,1
231,783,1
231,909,1
232,281,1
232,386,1
232,387,1
232,470,1
233,323,1
233,379,1
233,830,1
233,911,1
234,79,1
234,149,1
234,165,1
234,171,1
234,245,1
234,251,1
234,396,1
234,500,1
234,505,1
234,541,1
234,569,1
234,598,1
234,699,1
234,703,1
234,727,1
234,807,1
235,251,1
235,539,1
235,717,1
235,914,1
236,355,1
236,585,1
236,755,1
236,837,1
237,269,1
237,636,1
237,851,1
237,910,1
238,139,1
238,148,1
238,585,1
238,596,1
239,199,1
239,711,1
239,794,1
239,861,1
240,52,1
240,358,1
240,631,1
240,800,1
241,13,1
241,92,1
241,289,1
241,409,1
241,513,1
241,536,1
241,539,1
241,608,1
241,702,1
241,870,1
242,121,1
242,629,1
242,766,1
242,877,1
243,112,1
243,160,1
243,533,1
243,876,1
244,139,1
244,250,1
244,447,1
244,719,1
245,3,1
245,56,1
245,138,1
245,155,1
245,171,1
245,190,1
245,214,1
245,234,1
245,283,1
245,309,1
245,316,1
245,465,1
245,469,1
245,541,1
245,594,1
245,711,1
245,780,1
245,866,1
246,30,1
246,37,1
246,113,1
246,122,1
246,263,1
246,389,1
246,442,1
246,507,1
246,526,1
246,574,1
246,579,1
246,634,1
246,699,1
246,753,1
246,807,1
246,833,1
247,130,1
247,358,1
247,701,1
247,777,1
248,185,1
248,746,1
248,830,1
248,837,1
249,129,1
249,135,1
249,200,1
249,291,1
249,613,1
249,640,1
250,244,1
250,447,1
250,483,1
250,719,1
251,20,1
251,27,1
251,35,1
251,38,1
251,56,1
251,65,1
251,73,1
251,79,1
251,100,1
251,123,1
251,174,1
251,179,1
251,191,1
251,220,1
251,234,1
251,235,1
251,254,1
251,255,1
251,279,1
251,335,1
251,365,1
251,407,1
251,416,1
251,418,1
251,424,1
251,449,1
251,458,1
251,505,1
251,511,1
251,545,1
251,568,1
251,578,1
251,635,1
251,659,1
251,695,1
251,731,1
251,738,1
251,826,1
251,827,1
251,832,1
251,858,1
251,903,1
251,905,1
251,914,1
251,927,1
252,150,1
252,162,1
252,394,1
252,913,1
253,363,1
253,377,1
253,394,1
253,831,1
254,96,1
254,251,1
254,346,1
254,783,1
254,872,1
254,928,1
255,73,1
255,251,1
255,277,1
255,783,1
256,92,1
256,133,1
256,584,1
256,652,1
257,92,1
257,151,1
257,437,1
257,768,1
258,492,1
258,536,1
258,579,1
258,733,1
259,1,1
259,219,1
259,549,1
259,888,1
260,32,1
260,85,1
260,391,1
260,810,1
261,4,1
261,13,1
261,29,1
261,30,1
261,35,1
261,154,1
261,211,1
261,219,1
261,228,1
261,263,1
261,302,1
261,332,1
261,343,1
261,383,1
261,416,1
261,418,1
261,442,1
261,465,1
261,502,1
261,503,1
261,505,1
261,513,1
261,514,1
261,520,1
261,536,1
261,540,1
261,545,1
261,611,1
261,642,1
261,659,1
261,663,1
261,687,1
261,695,1
261,702,1
261,703,1
261,712,1
261,713,1
261,740,1
261,742,1
261,755,1
261,783,1
261,807,1
261,829,1
261,840,1
261,868,1
261,907,1
261,927,1
262,139,1
262,447,1
262,493,1
262,552,1
263,2,1
263,113,1
263,246,1
263,261,1
